Body center of mass-x,Body center of mass-y,Body center of mass-z,7th cervical vertebrae-x,7th cervical vertebrae-y,7th cervical vertebrae-z,10th thoracic vertebrae-x,10th thoracic vertebrae-y,10th thoracic vertebrae-z,Jugular notch-x,Jugular notch-y,Jugular notch-z,Anterior superior iliac spine LT-x,Anterior superior iliac spine LT-y,Anterior superior iliac spine LT-z,Anterior superior iliac spine RT-x,Anterior superior iliac spine RT-y,Anterior superior iliac spine RT-z,Posterior superior iliac spine LT-x,Posterior superior iliac spine LT-y,Posterior superior iliac spine LT-z,Posterior superior iliac spine RT-x,Posterior superior iliac spine RT-y,Posterior superior iliac spine RT-z,Acromion LT-x,Acromion LT-y,Acromion LT-z,Acromion RT-x,Acromion RT-y,Acromion RT-z,Shoulder LT-x,Shoulder LT-y,Shoulder LT-z,Shoulder RT-x,Shoulder RT-y,Shoulder RT-z,Medial humeral epicondyle LT-x,Medial humeral epicondyle LT-y,Medial humeral epicondyle LT-z,Lateral humeral epicondyle LT-x,Lateral humeral epicondyle LT-y,Lateral humeral epicondyle LT-z,Elbow LT-x,Elbow LT-y,Elbow LT-z,Radial styloid process LT-x,Radial styloid process LT-y,Radial styloid process LT-z,Ulnar styloid process LT-x,Ulnar styloid process LT-y,Ulnar styloid process LT-z,Hand tip LT-x,Hand tip LT-y,Hand tip LT-z,Hip LT-x,Hip LT-y,Hip LT-z,Hip RT-x,Hip RT-y,Hip RT-z
-15.59935052,10.88424445,962.7525903,27.28237945,-16.49303849,1489.052201,76.42912893,-39.34863252,1213.862576,-46.82882343,43.38004106,1437.343053,-115.9585354,-104.3086344,964.3998759,10.87871936,155.6291734,964.4837023,57.17727718,-86.89996797,967.2515986,103.7005946,8.444015596,967.2823458,-115.9881305,-131.6463271,1445.305182,113.6229444,141.9556939,1433.018045,-125.1565161,-128.3629859,1419.276482,107.6436015,149.0390632,1406.81869,-287.4050549,-88.67301666,1158.911415,-314.2182224,-78.61221297,1197.857315,-302.526412,-87.05196731,1177.264838,-430.5905421,50.86223409,1041.889146,-439.4831699,27.37022965,1020.093729,-540.0442548,147.830185,967.298273,-47.271492,-73.18175938,875.4430638,28.63497323,82.37947697,875.4932301
-15.6164005,10.88430447,962.7545987,27.39868434,-16.53845404,1489.043775,76.4587456,-39.39400724,1213.839958,-46.74422844,43.3160422,1437.358576,-116.0196645,-104.2527566,964.4173533,10.92601886,155.6321165,964.4971884,57.12408484,-86.91660023,967.2286404,103.6871733,8.40796712,967.2579235,-115.8452738,-131.7333925,1445.319466,113.6747546,141.9437835,1433.005033,-125.020979,-128.4503461,1419.293308,107.6868276,149.0279017,1406.80784,-287.3066741,-88.81075359,1158.891183,-314.1225174,-78.79003199,1197.845574,-302.4276909,-87.20986745,1177.246656,-430.5730566,50.72699053,1041.97824,-439.4433796,27.24651803,1020.161318,-539.8867113,147.7627788,967.2702899,-47.34134507,-73.14529958,875.447014,28.63000986,82.38425768,875.4947918
-15.6354669,10.88486817,962.7568455,27.52928057,-16.58970863,1489.034366,76.49389385,-39.44211018,1213.81438,-46.6486183,43.24431868,1437.375673,-116.083599,-104.1952107,964.4370315,10.97182443,155.6360304,964.512574,57.06822357,-86.93249147,967.2026155,103.6715642,8.372403901,967.2303241,-115.685438,-131.8305193,1445.335161,113.7342014,141.9294591,1432.990582,-124.8692357,-128.5477879,1419.311817,107.7367876,149.0144125,1406.795786,-287.1867842,-88.96593532,1158.863456,-314.0085453,-78.99619798,1197.826853,-302.3087815,-87.39051078,1177.220324,-430.5314195,50.59259858,1042.080507,-439.3815313,27.12719551,1020.239177,-539.710307,147.7091396,967.2804729,-47.41668653,-73.1062266,875.451432,28.62034296,82.39123427,875.4966409
-15.65742622,10.88589692,962.7593383,27.67555097,-16.64643721,1489.024145,76.53601625,-39.49221153,1213.785474,-46.54097955,43.1639467,1437.393566,-116.1495924,-104.1372477,964.4595265,11.01396241,155.6410916,964.5299071,57.01025729,-86.94694677,967.1731265,103.65326,8.338544467,967.1989418,-115.5052965,-131.9395192,1445.351834,113.8009864,141.9139488,1432.974756,-124.6977828,-128.6573878,1419.331482,107.7933096,148.9996006,1406.782501,-287.044522,-89.14210142,1158.828318,-313.8733994,-79.2327672,1197.802223,-302.1679293,-87.59667845,1177.186574,-430.468655,50.45584543,1042.200665,-439.3002957,27.0092626,1020.331665,-539.5251433,147.6631069,967.3399428,-47.49764623,-73.06495209,875.456552,28.60409504,82.40084941,875.4986717
-15.68115121,10.88719846,962.7620376,27.83170464,-16.70725109,1489.01336,76.5830365,-39.54283068,1213.754399,-46.42626908,43.07692792,1437.412028,-116.2151919,-104.0806806,964.4835138,11.05136738,155.6472131,964.5488315,56.95236385,-86.95942287,967.1412863,103.6331482,8.307565184,967.1652445,-115.3114292,-132.05775,1445.369045,113.8710596,141.8977962,1432.958128,-124.5130245,-128.7764481,1419.351809,107.8525545,148.9840363,1406.768518,-286.8828701,-89.34003535,1158.781687,-313.7174331,-79.49869427,1197.768904,-302.0069765,-87.82821186,1177.142165,-430.39262,50.31692942,1042.341273,-439.2067784,26.89343882,1020.440497,-539.3455555,147.6226252,967.4576536,-47.58090982,-73.02265137,875.4619386,28.58247511,82.41296071,875.5010283
-15.70749051,10.8893485,962.7650943,27.99924639,-16.77519019,1489.002055,76.63617504,-39.59498043,1213.720489,-46.30349814,42.97919975,1437.430676,-116.2800689,-104.0256768,964.5087017,11.08256335,155.65512,964.5706797,56.89476776,-86.96890219,967.1060087,103.6107912,8.280810937,967.1287419,-115.100564,-132.1901723,1445.386154,113.9441135,141.8790555,1432.941099,-124.3115946,-128.9100689,1419.372106,107.914259,148.965676,1406.754203,-286.7031639,-89.56578305,1158.724257,-313.5393192,-79.79851432,1197.729001,-301.8261035,-88.09036517,1177.088657,-430.3094507,50.17181851,1042.510791,-439.1063593,26.77615076,1020.57337,-539.1806773,147.5826851,967.6450699,-47.66685053,-72.97821626,875.4672047,28.55402975,82.42921042,875.5042958
-15.73608579,10.89200436,962.7685861,28.17670071,-16.84835204,1488.990236,76.69490778,-39.64723172,1213.684231,-46.17441448,42.87240073,1437.449616,-116.3430282,-103.9735271,964.5350193,11.10663191,155.6645686,964.5947791,56.83851304,-86.97524774,967.067978,103.5864579,8.258802814,967.0898977,-114.8737688,-132.3353996,1445.403247,114.0180067,141.8599701,1432.923675,-124.0945988,-129.0568873,1419.39247,107.9762291,148.9467514,1406.73957,-286.5069707,-89.8190276,1158.655965,-313.3386407,-80.13000799,1197.683305,-301.6260765,-88.38181915,1177.026551,-430.2216021,50.02425257,1042.713429,-439.0006817,26.66133736,1020.734001,-539.0367601,147.5446509,967.9088141,-47.75409586,-72.93279332,875.4724686,28.51886675,82.44907863,875.5082322
-15.76656577,10.89505286,962.7725061,28.36234822,-16.92461234,1488.97805,76.75872204,-39.69820375,1213.646134,-46.04126287,42.75766658,1437.46863,-116.4026799,-103.9256331,964.5622326,11.1224182,155.6754188,964.6206447,56.78481208,-86.97814811,967.0277942,103.5604272,8.242314931,967.0492195,-114.6316834,-132.4928604,1445.421103,114.089575,141.8431033,1432.9051,-123.8626993,-129.2165693,1419.413659,108.0352433,148.9296161,1406.723823,-286.2938083,-90.09715372,1158.576209,-313.1133415,-80.48923659,1197.631931,-301.4057529,-88.69927149,1176.95572,-430.1304182,49.8779238,1042.952489,-438.8905795,26.55333181,1020.924863,-538.9155937,147.5132005,968.2541927,-47.8411004,-72.88742198,875.4777446,28.47700848,82.47228087,875.5127017
-15.79837568,10.89815985,962.7769558,28.55232376,-17.00265626,1488.965635,76.82602607,-39.74708369,1213.607022,-45.90718668,42.63695315,1437.487578,-116.458308,-103.8824031,964.5897582,11.13048416,155.6873505,964.6476685,56.7343516,-86.97789192,966.9863736,103.5333294,8.231091027,967.0076149,-114.378595,-132.6601769,1445.438506,114.1563085,141.8294115,1432.886649,-123.6199909,-129.3865885,1419.434408,108.0890085,148.9153553,1406.70822,-286.0702662,-90.39820124,1158.485807,-312.868663,-80.87330972,1197.576359,-301.1711457,-89.04027907,1176.877404,-430.044525,49.73529263,1043.232762,-438.784237,26.45534907,1021.149851,-538.8246423,147.4928704,968.687211,-47.92635563,-72.8428777,875.4829341,28.42987134,82.49809448,875.5175909
-15.83184538,10.90125662,962.7819675,28.74787144,-17.08347294,1488.952857,76.89791096,-39.79319142,1213.566571,-45.77130497,42.50907532,1437.506646,-116.5086935,-103.8453339,964.6177645,11.12842051,155.7006618,964.6761222,56.68812583,-86.97355392,966.9433658,103.5048279,8.226714784,966.9647712,-114.1124477,-132.8390184,1445.454541,114.2184087,141.8187949,1432.869195,-123.3644251,-129.5685201,1419.453817,108.1376932,148.9039852,1406.693675,-285.8346832,-90.72635031,1158.384265,-312.6026713,-81.28555548,1197.516031,-300.9205041,-89.4085916,1176.791136,-429.9615703,49.5915458,1043.553378,-438.6789353,26.36322816,1021.40736,-538.7612972,147.4801519,969.2086588,-48.00936134,-72.79952608,875.4880498,28.3757841,82.52722812,875.5229743
-15.86651979,10.90430055,962.7876878,28.94787055,-17.16645672,1488.939678,76.9731557,-39.83698428,1213.525151,-45.63526531,42.37430399,1437.5262,-116.5543371,-103.8134766,964.6456742,11.11795283,155.7152172,964.7059823,56.64576905,-86.96566413,966.8991296,103.4753734,8.228258322,966.9212504,-113.8344282,-133.0292159,1445.470645,114.2739483,141.8118513,1432.851546,-123.0973994,-129.7622972,1419.473386,108.1791491,148.8960071,1406.679021,-285.5924833,-91.08225757,1158.274814,-312.3207413,-81.72657377,1197.454149,-300.6592297,-89.80483953,1176.700143,-429.8866302,49.44516936,1043.917873,-438.5801475,26.27604793,1021.700586,-538.7276655,147.4768816,969.8226001,-48.08986715,-72.75705804,875.4928731,28.3163295,82.55934175,875.5289648
-15.90260267,10.9066027,962.7941337,29.15238281,-17.24748789,1488.926202,77.05237038,-39.87571238,1213.483101,-45.49912524,42.23621982,1437.545924,-116.5937496,-103.7892329,964.6745218,11.09677498,155.7304896,964.7357583,56.60852679,-86.9540662,966.8544765,103.4448196,8.236565586,966.8769378,-113.5439017,-133.2273955,1445.487141,114.3224575,141.8127605,1432.833276,-122.8182375,-129.964701,1419.493403,108.2129323,148.8954572,1406.66379,-285.3450391,-91.46156436,1158.161014,-312.0245718,-82.19201951,1197.393997,-300.3888027,-90.22470823,1176.607876,-429.8214507,49.29682057,1044.327397,-438.4903479,26.19434832,1022.031225,-538.7231214,147.4848271,970.5287617,-48.16687246,-72.71773016,875.4981185,28.25023688,82.59330066,875.5347658
-15.94054599,10.90786233,962.8012784,29.36350495,-17.32669714,1488.912278,77.13624769,-39.9097906,1213.440038,-45.36094917,42.09467622,1437.56592,-116.6282825,-103.7716384,964.7050895,11.06587874,155.746295,964.7652146,56.57521244,-86.93935533,966.8091807,103.4128391,8.250620235,966.8312343,-113.2382807,-133.4339635,1445.503131,114.3654789,141.8219708,1432.815161,-122.5243401,-130.1760358,1419.512981,108.2405828,148.9028976,1406.648789,-285.0901342,-91.86520685,1158.042338,-311.7123275,-82.6832117,1197.334814,-300.1071458,-90.66934676,1176.513685,-429.7635298,49.14385451,1044.779567,-438.4077832,26.11472764,1022.398113,-538.7433129,147.5000991,971.3210545,-48.241961,-72.68130131,875.5041439,28.17732466,82.62865883,875.5401261
-15.98047552,10.90814387,962.8091312,29.58062002,-17.40355834,1488.898058,77.22499846,-39.93852725,1213.396049,-45.22125621,41.94983089,1437.585811,-116.6568133,-103.7618707,964.737246,11.02373109,155.762763,964.7944093,56.54677162,-86.92093753,966.7632661,103.3794037,8.271495682,966.7842334,-112.9179436,-133.6487371,1445.519049,114.4023881,141.8397263,1432.79668,-122.2160198,-130.3962757,1419.532511,108.2615387,148.9184164,1406.633443,-284.8296839,-92.29258443,1157.92147,-311.3865859,-83.20069075,1197.279027,-299.8163884,-91.13876946,1176.420085,-429.7161596,48.9836898,1045.275025,-438.3366836,26.03320039,1022.803823,-538.7917184,147.5161428,972.1957851,-48.31425579,-72.64822966,875.5108884,28.09688079,82.66574032,875.545098
-16.0229225,10.90706297,962.8177348,29.80655388,-17.47819656,1488.88327,77.31989721,-39.9615093,1213.350649,-45.07759312,41.80163634,1437.606004,-116.6795406,-103.760324,964.7718741,10.96944562,155.7798345,964.8230988,56.52296923,-86.8987467,966.7164591,103.3440259,8.299380932,966.735248,-112.5797351,-133.8720354,1445.534227,114.4352099,141.8665918,1432.778461,-121.8902161,-130.6255865,1419.551379,108.2777143,148.9427438,1406.61845,-284.5620433,-92.74612967,1157.799506,-311.0463777,-83.74724989,1197.227276,-299.5151359,-91.63563274,1176.327949,-429.6770039,48.81043507,1045.810609,-438.2764455,25.94258059,1023.247273,-538.8653438,147.5251684,973.1469665,-48.38462959,-72.61883653,875.5187531,28.00762083,82.70442435,875.5494087
-16.06754849,10.90428651,962.8271333,30.04009566,-17.54871521,1488.867928,77.41988035,-39.97846996,1213.30431,-44.93139077,41.65178801,1437.626649,-116.6969832,-103.7663794,964.8089202,10.90461888,155.7970802,964.8506217,56.50340696,-86.87357031,966.6694156,103.3070834,8.333104069,966.6847115,-112.2248297,-134.1021847,1445.549337,114.4623341,141.9044225,1432.759969,-121.5481897,-130.8623547,1419.570281,108.2874069,148.9776775,1406.603283,-284.2905409,-93.2211223,1157.679424,-310.6958465,-84.31894826,1197.182082,-299.2069817,-92.15567794,1176.240027,-429.65147,48.62270896,1046.385526,-438.2333346,25.84050879,1023.729043,-538.9690183,147.5236796,974.170786,-48.4529483,-72.59347957,875.5278543,27.91094485,82.743726,875.5528107
-16.11488165,10.89944425,962.8371573,30.27986313,-17.61511739,1488.852334,77.52512238,-39.98923032,1213.257084,-44.78322607,41.50010787,1437.64672,-116.7091044,-103.7802015,964.848564,10.82901107,155.8144604,964.876883,56.48809627,-86.84539247,966.6221256,103.2684861,8.372726748,966.6325128,-111.8534702,-134.3394953,1445.561968,114.482965,141.9534335,1432.743192,-121.1897136,-131.1068962,1419.586638,108.2902831,149.0234343,1406.589824,-284.017051,-93.72121817,1157.560979,-310.3377594,-84.91987251,1197.142609,-298.8941022,-92.70285834,1176.155807,-429.6433342,48.40981573,1046.994323,-438.2117919,25.71512365,1024.24513,-539.1044935,147.4987938,975.256424,-48.51930764,-72.57231104,875.5382852,27.80659159,82.78356768,875.5552328
-16.16458196,10.8924183,962.8478004,30.52533185,-17.67663715,1488.836435,77.63485496,-39.99403019,1213.2092,-44.63344502,41.34782372,1437.666489,-116.7166016,-103.8009505,964.8907314,10.74413864,155.8317126,964.901573,56.47646871,-86.8148534,966.574925,103.2284777,8.417204498,966.5789016,-111.4671588,-134.5822168,1445.57284,114.4973798,142.0137185,1432.727558,-120.8163927,-131.3574167,1419.601214,108.2865423,149.0801288,1406.577525,-283.7429145,-94.24272454,1157.445758,-309.974624,-85.54724814,1197.109784,-298.5782792,-93.27399943,1176.076509,-429.6553191,48.17054212,1047.63466,-438.2140969,25.56436066,1024.793881,-539.2723601,147.4466387,976.3952179,-48.58391449,-72.55528005,875.5500814,27.69567908,82.82334074,875.5565696
-16.21687667,10.88365196,962.8590171,30.7766698,-17.73605384,1488.820248,77.74936918,-39.99412047,1213.160287,-44.48126673,41.19273586,1437.68579,-116.7195798,-103.8281537,964.9349181,10.64982493,155.8493287,964.9257644,56.46840623,-86.78145143,966.5270995,103.1869138,8.467045948,966.523742,-111.0664309,-134.8320047,1445.58145,114.5070796,142.0818656,1432.71346,-120.4286588,-131.6154842,1419.613478,108.2778171,149.144412,1406.566766,-283.4698688,-94.78904935,1157.335243,-309.6097977,-86.20510639,1197.084066,-298.2619232,-93.87287287,1176.003053,-429.6878473,47.89707705,1048.301658,-438.240592,25.37961575,1025.371158,-539.4669717,147.359572,977.5736361,-48.64705833,-72.54128169,875.5628297,27.577875,82.8641614,875.5573516
-16.27139428,10.87320879,962.8705041,31.03067733,-17.7933571,1488.80417,77.86734868,-39.99030665,1213.1108,-44.32947865,41.03421187,1437.703719,-116.7186195,-103.8606399,964.9803833,10.54792605,155.867267,964.9496768,56.4634674,-86.74564847,966.4788689,103.1442466,8.521344407,966.4676059,-110.6533521,-135.0897007,1445.586996,114.5088349,142.1579125,1432.701504,-120.028254,-131.8821272,1419.62249,108.2611856,149.2161473,1406.558033,-283.1964381,-95.36062442,1157.226454,-309.2434266,-86.89470785,1197.061508,-297.944268,-94.50034177,1175.931876,-429.7365926,47.58776937,1048.98738,-438.2867408,25.15860122,1025.969546,-539.6784607,147.2363585,978.7759752,-48.70854567,-72.52970429,875.576194,27.454831,82.90591567,875.5578176
-16.32782905,10.86158954,962.8822331,31.28736705,-17.85010668,1488.788135,77.98837234,-39.98379027,1213.060631,-44.17784848,40.87125369,1437.72058,-116.7141293,-103.8975065,965.0264936,10.43928926,155.8857986,964.9740548,56.46131351,-86.70739162,966.4298997,103.1005983,8.579921028,966.4106653,-110.2293191,-135.355583,1445.590783,114.5037751,142.2392757,1432.690544,-119.61673,-132.1576104,1419.629613,108.2376572,149.2927324,1406.550204,-282.9239751,-95.95616092,1157.12202,-308.878981,-87.61519524,1197.043378,-297.6275909,-95.15537531,1175.864853,-429.7997972,47.24035857,1049.685977,-438.3502215,24.89818734,1026.583792,-539.9003181,147.0737114,979.9875259,-48.76852603,-72.51956601,875.5897754,27.32714919,82.94920726,875.5583931
-16.38610794,10.84862798,962.89397,31.54546337,-17.90614457,1488.772317,78.11201515,-39.97484582,1213.009934,-44.02668459,40.70465215,1437.735888,-116.7066419,-103.9381569,965.0732598,10.32488024,155.9047707,964.998737,56.46149966,-86.66708598,966.380339,103.0560734,8.642095945,966.3530044,-109.7962809,-135.628209,1445.59191,114.4925084,142.3252783,1432.681324,-119.1957929,-132.4404248,1419.633866,108.2081184,149.3735276,1406.543966,-282.6532008,-96.57627951,1157.021949,-308.5194431,-88.36656377,1197.028035,-297.3136364,-95.8383299,1175.801151,-429.873259,46.84974775,1050.385675,-438.4265026,24.59265003,1027.202558,-540.1254691,146.8658369,981.1908115,-48.82727625,-72.51077043,875.6036123,27.19544936,82.99368429,875.5590138
-16.4459251,10.834413,962.9056192,31.80261007,-17.96159447,1488.756911,78.23724104,-39.96381564,1212.959094,-43.87806213,40.53418671,1437.749348,-116.6961014,-103.9821744,965.1199942,10.20555535,155.9241943,965.0238974,56.46411884,-86.62485322,966.3304162,103.0110586,8.707598586,966.2951684,-109.3563811,-135.9077208,1445.590129,114.472973,142.41562,1432.674109,-118.7674572,-132.7307628,1419.634947,108.1706379,149.4581799,1406.539538,-282.3879596,-97.21933696,1156.929021,-308.1704837,-89.14638772,1197.016897,-297.0070716,-96.54722072,1175.742878,-429.9568322,46.41336948,1051.078167,-438.5156379,24.23830408,1027.818618,-540.3531775,146.6077761,982.3728183,-48.88418174,-72.50305,875.6173965,27.06082521,83.03937137,875.5598868
-16.50732902,10.81892326,962.9170178,32.06007439,-18.01577992,1488.741857,78.36467672,-39.95019936,1212.907944,-43.73075119,40.36055795,1437.761017,-116.6824037,-104.0300236,965.1672101,10.08063142,155.9439736,965.0492569,56.46921759,-86.58063595,966.2801025,102.9653115,8.776621693,966.2368378,-108.9085269,-136.1933022,1445.585776,114.4464474,142.5108161,1432.668529,-118.3306815,-133.0278177,1419.633212,108.1264452,149.5471911,1406.536558,-282.1246841,-97.8816208,1156.844124,-307.8303442,-89.94950469,1197.0094,-296.7051959,-97.27763753,1175.690217,-430.0405754,45.93288437,1051.751905,-438.6079772,23.83549603,1028.421702,-540.574289,146.2977738,983.517865,-48.93950421,-72.49681535,875.6313901,26.92254381,83.0860787,875.5608003
-16.5694411,10.80222669,962.928005,32.31416119,-18.06900716,1488.727302,78.49234216,-39.93467966,1212.857162,-43.58750033,40.18457063,1437.770943,-116.6657893,-104.0806923,965.2138368,9.952131638,155.9640018,965.074894,56.47668817,-86.53493352,966.22993,102.9195549,8.848255464,966.1789664,-108.4579872,-136.483181,1445.578649,114.4116151,142.6093905,1432.665005,-117.8906387,-133.3296622,1419.628441,108.0743748,149.639195,1406.535441,-281.8669955,-98.56102824,1156.767167,-307.5035244,-90.77175544,1197.004519,-296.4120511,-98.02650272,1175.642733,-430.1253477,45.40613464,1052.395835,-438.7043411,23.38052907,1029.002099,-540.7904465,145.929214,984.6090849,-48.99238479,-72.4916607,875.6451473,26.78281886,83.13354238,875.5619963
-16.6324008,10.78493734,962.9385182,32.56636691,-18.12162687,1488.713264,78.62116823,-39.91712921,1212.806391,-43.44654634,40.00610596,1437.779034,-116.6454719,-104.1351141,965.2599578,9.818257491,155.9845894,965.1012577,56.48713925,-86.48696595,966.1794328,102.8734492,8.923736104,966.1212223,-108.0045827,-136.7767709,1445.570646,114.3711343,142.7096916,1432.661613,-117.4472644,-133.6358585,1419.622557,108.0170042,149.7323605,1406.534232,-281.6141065,-99.25404094,1156.700935,-307.1891252,-91.60657096,1197.004576,-296.1268959,-98.78878424,1175.603153,-430.2063433,44.8360523,1053.004267,-438.7998448,22.87512982,1029.555111,-540.9980231,145.5013699,985.6366589,-49.04266743,-72.4875759,875.6586137,26.64025941,83.18251693,875.5636387
-16.69604163,10.76685391,962.9483542,32.81559443,-18.17240625,1488.699856,78.75089266,-39.89686206,1212.755904,-43.30826555,39.82699039,1437.785025,-116.6214312,-104.1935262,965.3058974,9.679192162,156.0053995,965.1276705,56.50059119,-86.43708015,966.1290588,102.8270747,9.002680249,966.0636861,-107.5498567,-137.0718279,1445.560683,114.3252948,142.8125382,1432.659362,-117.0019067,-133.9440432,1419.614419,107.9548441,149.8276059,1406.533913,-281.3642928,-99.95500532,1156.643952,-306.8850021,-92.44502613,1197.007828,-295.8479085,-99.55721183,1175.570071,-430.2793448,44.22724587,1053.568127,-438.8892893,22.32272674,1030.072293,-541.1929814,145.014478,986.5845759,-49.09021307,-72.4852452,875.6720521,26.49510206,83.23225862,875.5653913
